     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
  3.56        0.51        0.51      284.85    0.95E+05    0.12E+01      338.34        1.75
  3.57        0.51        0.51      284.83    0.95E+05    0.12E+01      338.33        1.75
  3.58        0.51        0.51      284.81    0.95E+05    0.12E+01      338.32        1.76
  3.59        0.52        0.52      284.79    0.95E+05    0.12E+01      338.30        1.76
  3.60        0.52        0.52      284.77    0.95E+05    0.12E+01      338.29        1.77
  3.61        0.52        0.52      284.75    0.95E+05    0.12E+01      338.28        1.77
  3.62        0.53        0.53      284.73    0.95E+05    0.12E+01      338.27        1.78
  3.63        0.53        0.53      284.71    0.95E+05    0.12E+01      338.26        1.78
  3.64        0.53        0.53      284.69    0.95E+05    0.12E+01      338.25        1.79
  3.65        0.54        0.54      284.67    0.95E+05    0.12E+01      338.23        1.79
  3.66        0.54        0.54      284.65    0.95E+05    0.12E+01      338.22        1.79
  3.67        0.54        0.54      284.63    0.95E+05    0.12E+01      338.21        1.80
  3.68        0.54        0.54      284.61    0.95E+05    0.12E+01      338.20        1.80
  3.69        0.55        0.55      284.59    0.95E+05    0.12E+01      338.19        1.81
  3.70        0.55        0.55      284.57    0.95E+05    0.12E+01      338.17        1.81
  3.71        0.55        0.55      284.55    0.95E+05    0.12E+01      338.16        1.82
  3.72        0.56        0.56      284.53    0.95E+05    0.12E+01      338.15        1.82
  3.73        0.56        0.56      284.51    0.95E+05    0.12E+01      338.14        1.82
  3.74        0.56        0.56      284.49    0.95E+05    0.12E+01      338.12        1.83
  3.75        0.57        0.57      284.47    0.95E+05    0.12E+01      338.11        1.83
  3.76        0.57        0.57      284.45    0.95E+05    0.12E+01      338.10        1.84
  3.77        0.57        0.57      284.43    0.95E+05    0.12E+01      338.09        1.84
  3.78        0.58        0.58      284.41    0.95E+05    0.12E+01      338.08        1.84
  3.79        0.58        0.58      284.38    0.95E+05    0.12E+01      338.06        1.85
  3.80        0.58        0.58      284.36    0.95E+05    0.12E+01      338.05        1.85
  3.81        0.59        0.59      284.34    0.94E+05    0.12E+01      338.04        1.86
  3.82        0.59        0.59      284.32    0.94E+05    0.12E+01      338.03        1.86
  3.83        0.59        0.59      284.30    0.94E+05    0.12E+01      338.01        1.86
  3.84        0.60        0.60      284.28    0.94E+05    0.12E+01      338.00        1.87
  3.85        0.60        0.60      284.26    0.94E+05    0.12E+01      337.99        1.87
  3.86        0.60        0.60      284.24    0.94E+05    0.12E+01      337.98        1.88
  3.87        0.60        0.60      284.22    0.94E+05    0.12E+01      337.96        1.88
  3.88        0.61        0.61      284.20    0.94E+05    0.12E+01      337.95        1.88
  3.89        0.61        0.61      284.18    0.94E+05    0.12E+01      337.94        1.89
  3.90        0.61        0.61      284.15    0.94E+05    0.12E+01      337.93        1.89
  3.91        0.62        0.62      284.13    0.94E+05    0.12E+01      337.91        1.89
  3.92        0.62        0.62      284.11    0.94E+05    0.12E+01      337.90        1.90
  3.93        0.62        0.62      284.09    0.94E+05    0.12E+01      337.89        1.90
  3.94        0.63        0.63      284.07    0.94E+05    0.12E+01      337.88        1.91
  3.95        0.63        0.63      284.05    0.94E+05    0.12E+01      337.86        1.91
  3.96        0.63        0.63      284.03    0.94E+05    0.12E+01      337.85        1.91
  3.97        0.64        0.64      284.01    0.94E+05    0.12E+01      337.84        1.92
  3.98        0.64        0.64      283.99    0.94E+05    0.12E+01      337.83        1.92
  3.99        0.64        0.64      283.96    0.94E+05    0.12E+01      337.81        1.92
  4.00        0.65        0.65      283.94    0.94E+05    0.12E+01      337.80        1.93
  4.01        0.65        0.65      283.92    0.94E+05    0.12E+01      337.79        1.93
  4.02        0.65        0.65      283.90    0.94E+05    0.11E+01      337.77        1.93
  4.03        0.66        0.66      283.88    0.94E+05    0.11E+01      337.76        1.94
  4.04        0.66        0.66      283.86    0.94E+05    0.11E+01      337.75        1.94
  4.05        0.66        0.66      283.83    0.94E+05    0.11E+01      337.74        1.94
  4.06        0.67        0.67      283.81    0.94E+05    0.11E+01      337.72        1.95
  4.07        0.67        0.67      283.79    0.94E+05    0.11E+01      337.71        1.95
  4.08        0.67        0.67      283.77    0.93E+05    0.11E+01      337.70        1.95
  4.09        0.68        0.68      283.75    0.93E+05    0.11E+01      337.68        1.95
  4.10        0.68        0.68      283.73    0.93E+05    0.11E+01      337.67        1.96
  4.11        0.68        0.68      283.70    0.93E+05    0.11E+01      337.66        1.96
  4.12        0.69        0.69      283.68    0.93E+05    0.11E+01      337.65        1.96
  4.13        0.69        0.69      283.66    0.93E+05    0.11E+01      337.63        1.97
  4.14        0.69        0.69      283.64    0.93E+05    0.11E+01      337.62        1.97
  4.15        0.70        0.70      283.62    0.93E+05    0.11E+01      337.61        1.97
  4.16        0.70        0.70      283.60    0.93E+05    0.11E+01      337.59        1.98
  4.17        0.70        0.70      283.57    0.93E+05    0.11E+01      337.58        1.98
  4.18        0.71        0.71      283.55    0.93E+05    0.11E+01      337.57        1.98
  4.19        0.71        0.71      283.53    0.93E+05    0.11E+01      337.55        1.98
  4.20        0.71        0.71      283.51    0.93E+05    0.11E+01      337.54        1.99
  4.21        0.72        0.72      283.49    0.93E+05    0.11E+01      337.53        1.99
  4.22        0.72        0.72      283.46    0.93E+05    0.11E+01      337.52        1.99
  4.23        0.72        0.72      283.44    0.93E+05    0.11E+01      337.50        2.00
  4.24        0.73        0.73      283.42    0.93E+05    0.11E+01      337.49        2.00
  4.25        0.73        0.73      283.40    0.93E+05    0.11E+01      337.48        2.00
  4.26        0.73        0.73      283.37    0.93E+05    0.11E+01      337.46        2.00
  4.27        0.74        0.74      283.35    0.93E+05    0.11E+01      337.45        2.01
  4.28        0.74        0.74      283.33    0.93E+05    0.11E+01      337.44        2.01
  4.29        0.74        0.74      283.31    0.93E+05    0.11E+01      337.42        2.01
  4.30        0.75        0.75      283.29    0.93E+05    0.11E+01      337.41        2.02
  4.31        0.75        0.75      283.26    0.93E+05    0.11E+01      337.40        2.02
  4.32        0.76        0.76      283.24    0.93E+05    0.11E+01      337.38        2.02
  4.33        0.76        0.76      283.22    0.93E+05    0.11E+01      337.37        2.02
  4.34        0.76        0.76      283.20    0.92E+05    0.11E+01      337.36        2.03
  4.35        0.77        0.77      283.17    0.92E+05    0.11E+01      337.34        2.03
  4.36        0.77        0.77      283.15    0.92E+05    0.11E+01      337.33        2.03
  4.37        0.77        0.77      283.13    0.92E+05    0.11E+01      337.32        2.03
  4.38        0.78        0.78      283.11    0.92E+05    0.11E+01      337.30        2.04
  4.39        0.78        0.78      283.08    0.92E+05    0.11E+01      337.29        2.04
  4.40        0.78        0.78      283.06    0.92E+05    0.11E+01      337.28        2.04
  4.41        0.79        0.79      283.04    0.92E+05    0.11E+01      337.26        2.04
  4.42        0.79        0.79      283.02    0.92E+05    0.11E+01      337.25        2.04
  4.43        0.79        0.79      282.99    0.92E+05    0.11E+01      337.24        2.05
  4.44        0.80        0.80      282.97    0.92E+05    0.11E+01      337.22        2.05
  4.45        0.80        0.80      282.95    0.92E+05    0.11E+01      337.21        2.05
  4.46        0.80        0.80      282.93    0.92E+05    0.11E+01      337.20        2.05
  4.47        0.81        0.81      282.90    0.92E+05    0.11E+01      337.18        2.06
  4.48        0.81        0.81      282.88    0.92E+05    0.11E+01      337.17        2.06
  4.49        0.81        0.81      282.86    0.92E+05    0.11E+01      337.16        2.06
  4.50        0.82        0.82      282.84    0.92E+05    0.11E+01      337.14        2.06
  4.51        0.82        0.82      282.81    0.92E+05    0.11E+01      337.13        2.06
  4.52        0.82        0.82      282.79    0.92E+05    0.11E+01      337.11        2.07
  4.53        0.83        0.83      282.77    0.92E+05    0.11E+01      337.10        2.07
  4.54        0.83        0.83      282.75    0.92E+05    0.11E+01      337.09        2.07
  4.55        0.84        0.83      282.72    0.92E+05    0.11E+01      337.07        2.07
  4.56        0.84        0.84      282.70    0.92E+05    0.11E+01      337.06        2.07
  4.57        0.84        0.84      282.68    0.92E+05    0.11E+01      337.05        2.08
  4.58        0.85        0.85      282.65    0.92E+05    0.11E+01      337.03        2.08
  4.59        0.85        0.85      282.63    0.92E+05    0.11E+01      337.02        2.08
  4.60        0.85        0.85      282.61    0.91E+05    0.11E+01      337.01        2.08
  4.61        0.86        0.86      282.59    0.91E+05    0.11E+01      336.99        2.08
  4.62        0.86        0.86      282.56    0.91E+05    0.11E+01      336.98        2.09
  4.63        0.86        0.86      282.54    0.91E+05    0.11E+01      336.97        2.09
  4.64        0.87        0.87      282.52    0.91E+05    0.11E+01      336.95        2.09
  4.65        0.87        0.87      282.49    0.91E+05    0.11E+01      336.94        2.09
  4.66        0.87        0.87      282.47    0.91E+05    0.11E+01      336.92        2.09
  4.67        0.88        0.88      282.45    0.91E+05    0.11E+01      336.91        2.09
  4.68        0.88        0.88      282.43    0.91E+05    0.11E+01      336.90        2.10
  4.69        0.88        0.88      282.40    0.91E+05    0.11E+01      336.88        2.10
  4.70        0.89        0.89      282.38    0.91E+05    0.11E+01      336.87        2.10
  4.71        0.89        0.89      282.36    0.91E+05    0.11E+01      336.86        2.10
  4.72        0.89        0.89      282.33    0.91E+05    0.11E+01      336.84        2.10
  4.73        0.90        0.90      282.31    0.91E+05    0.11E+01      336.83        2.10
  4.74        0.90        0.90      282.29    0.91E+05    0.11E+01      336.81        2.11
  4.75        0.91        0.91      282.27    0.91E+05    0.11E+01      336.80        2.11
  4.76        0.91        0.91      282.24    0.91E+05    0.11E+01      336.79        2.11
  4.77        0.91        0.91      282.22    0.91E+05    0.11E+01      336.77        2.11
  4.78        0.92        0.92      282.20    0.91E+05    0.11E+01      336.76        2.11
  4.79        0.92        0.92      282.17    0.91E+05    0.11E+01      336.75        2.11
  4.80        0.92        0.92      282.15    0.91E+05    0.11E+01      336.73        2.11
  4.81        0.93        0.93      282.13    0.91E+05    0.11E+01      336.72        2.12
  4.82        0.93        0.93      282.10    0.91E+05    0.11E+01      336.70        2.12
  4.83        0.93        0.93      282.08    0.91E+05    0.11E+01      336.69        2.12
  4.84        0.94        0.94      282.06    0.91E+05    0.11E+01      336.68        2.12
  4.85        0.94        0.94      282.03    0.91E+05    0.11E+01      336.66        2.12
  4.86        0.94        0.94      282.01    0.90E+05    0.11E+01      336.65        2.12
  4.87        0.95        0.95      281.99    0.90E+05    0.11E+01      336.64        2.12
  4.88        0.95        0.95      281.97    0.90E+05    0.11E+01      336.62        2.12
  4.89        0.96        0.96      281.94    0.90E+05    0.11E+01      336.61        2.13
  4.90        0.96        0.96      281.92    0.90E+05    0.11E+01      336.59        2.13
  4.91        0.96        0.96      281.90    0.90E+05    0.11E+01      336.58        2.13
  4.92        0.97        0.97      281.87    0.90E+05    0.11E+01      336.57        2.13
  4.93        0.97        0.97      281.85    0.90E+05    0.11E+01      336.55        2.13
