  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
 32.51         -0.72          0.00         10.15        685.03         -0.00       -330.22      19987.61         -0.00     -13665.10
 32.52         -0.71          0.00         10.15        685.02         -0.00       -330.12      19994.46         -0.00     -13668.40
 32.53         -0.71          0.00         10.14        685.02         -0.00       -330.02      20001.31         -0.00     -13671.71
 32.54         -0.71          0.00         10.14        685.01         -0.00       -329.91      20008.16         -0.00     -13675.00
 32.55         -0.71          0.00         10.14        685.00         -0.00       -329.81      20015.01         -0.00     -13678.30
 32.56         -0.71          0.00         10.14        685.00         -0.00       -329.71      20021.86         -0.00     -13681.60
 32.57         -0.71          0.00         10.14        684.99         -0.00       -329.61      20028.71         -0.00     -13684.90
 32.58         -0.70          0.00         10.14        684.98         -0.00       -329.51      20035.56         -0.00     -13688.19
 32.59         -0.70          0.00         10.14        684.98         -0.00       -329.41      20042.41         -0.00     -13691.49
 32.60         -0.70          0.00         10.14        684.97         -0.00       -329.31      20049.26         -0.00     -13694.78
 32.61         -0.70          0.00         10.14        684.96         -0.00       -329.21      20056.11         -0.00     -13698.07
 32.62         -0.70          0.00         10.14        684.95         -0.00       -329.10      20062.96         -0.00     -13701.37
 32.63         -0.69          0.00         10.13        684.95         -0.00       -329.00      20069.81         -0.00     -13704.66
 32.64         -0.69          0.00         10.13        684.94         -0.00       -328.90      20076.66         -0.00     -13707.95
 32.65         -0.69          0.00         10.13        684.93         -0.00       -328.80      20083.50         -0.00     -13711.23
 32.66         -0.69          0.00         10.13        684.93         -0.00       -328.70      20090.35         -0.00     -13714.52
 32.67         -0.69          0.00         10.13        684.92         -0.00       -328.60      20097.20         -0.00     -13717.81
 32.68         -0.69          0.00         10.13        684.91         -0.00       -328.50      20104.05         -0.00     -13721.09
 32.69         -0.68          0.00         10.13        684.91         -0.00       -328.39      20110.90         -0.00     -13724.38
 32.70         -0.68          0.00         10.13        684.90         -0.00       -328.29      20117.75         -0.00     -13727.66
 32.71         -0.68          0.00         10.13        684.89         -0.00       -328.19      20124.60         -0.00     -13730.94
 32.72         -0.68          0.00         10.13        684.89         -0.00       -328.09      20131.45         -0.00     -13734.23
 32.73         -0.68          0.00         10.13        684.88         -0.00       -327.99      20138.30         -0.00     -13737.51
 32.74         -0.67          0.00         10.12        684.87         -0.00       -327.89      20145.15         -0.00     -13740.79
 32.75         -0.67          0.00         10.12        684.87         -0.00       -327.79      20151.99         -0.00     -13744.06
 32.76         -0.67          0.00         10.12        684.86         -0.00       -327.69      20158.84         -0.00     -13747.34
 32.77         -0.67          0.00         10.12        684.85         -0.00       -327.58      20165.69         -0.00     -13750.62
 32.78         -0.67          0.00         10.12        684.85         -0.00       -327.48      20172.54         -0.00     -13753.89
 32.79         -0.67          0.00         10.12        684.84         -0.00       -327.38      20179.39         -0.00     -13757.17
 32.80         -0.66          0.00         10.12        684.83         -0.00       -327.28      20186.24         -0.00     -13760.44
 32.81         -0.66          0.00         10.12        684.83         -0.00       -327.18      20193.09         -0.00     -13763.71
 32.82         -0.66          0.00         10.12        684.82         -0.00       -327.08      20199.93         -0.00     -13766.98
 32.83         -0.66          0.00         10.12        684.81         -0.00       -326.98      20206.78         -0.00     -13770.25
 32.84         -0.66          0.00         10.12        684.81         -0.00       -326.88      20213.63         -0.00     -13773.52
 32.85         -0.66          0.00         10.11        684.80         -0.00       -326.77      20220.48         -0.00     -13776.79
 32.86         -0.65          0.00         10.11        684.79         -0.00       -326.67      20227.33         -0.00     -13780.06
 32.87         -0.65          0.00         10.11        684.79         -0.00       -326.57      20234.17         -0.00     -13783.33
 32.88         -0.65          0.00         10.11        684.78         -0.00       -326.47      20241.02         -0.00     -13786.59
 32.89         -0.65          0.00         10.11        684.77         -0.00       -326.37      20247.87         -0.00     -13789.85
 32.90         -0.65          0.00         10.11        684.77         -0.00       -326.27      20254.72         -0.00     -13793.12
 32.91         -0.65          0.00         10.11        684.76         -0.00       -326.17      20261.56         -0.00     -13796.38
 32.92         -0.64          0.00         10.11        684.75         -0.00       -326.07      20268.41         -0.00     -13799.64
 32.93         -0.64          0.00         10.11        684.75         -0.00       -325.97      20275.26         -0.00     -13802.90
 32.94         -0.64          0.00         10.11        684.74         -0.00       -325.86      20282.11         -0.00     -13806.16
 32.95         -0.64          0.00         10.11        684.73         -0.00       -325.76      20288.95         -0.00     -13809.42
 32.96         -0.64          0.00         10.11        684.73         -0.00       -325.66      20295.80         -0.00     -13812.68
 32.97         -0.64          0.00         10.10        684.72         -0.00       -325.56      20302.65         -0.00     -13815.93
 32.98         -0.63          0.00         10.10        684.71         -0.00       -325.46      20309.50         -0.00     -13819.19
 32.99         -0.63          0.00         10.10        684.71         -0.00       -325.36      20316.34         -0.00     -13822.44
 33.00         -0.63          0.00         10.10        684.70         -0.00       -325.26      20323.19         -0.00     -13825.69
